Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
0, XX, X, X, X, X, X, X, X, X, X, 
309360, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
309380, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
309400, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
309420, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
309440, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
309460, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
309480, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
309500, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
309520, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
309540, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
309560, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
309580, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
309600, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
309620, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
309640, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
309660, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
309680, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
309700, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
309720, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
309740, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
309760, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
309780, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
309800, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
309820, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
309840, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
309860, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
309880, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
309900, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
309920, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
309940, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
309960, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
309980, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
310000, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
310020, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
310040, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
310060, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
310080, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
310100, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
310120, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
310140, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
310160, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
310180, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
310200, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
310220, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
310240, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
310260, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
310280, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
310300, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
310320, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
310340, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
310360, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
310380, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
310400, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
310420, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
310440, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
310460, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
310480, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
310500, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
310520, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
310540, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
310560, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
310580, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
310600, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
310620, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
310640, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
310660, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
310680, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
310700, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
310720, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
310740, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
310760, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
310780, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
310800, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
310820, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
310840, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
310860, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
310880, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
310900, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
310920, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
310940, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
310960, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
310980, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
311000, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
311020, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
311040, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
311060, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
311080, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
311100, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
311120, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
311140, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
311160, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
311180, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
311200, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
311220, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
311240, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
311260, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
311280, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
311300, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
311320, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
311340, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
311360, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
311380, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
311400, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
311420, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
311440, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
311460, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
311480, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
311500, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
311520, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
311540, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
311560, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
311580, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
311600, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
311620, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
311640, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
311660, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
311680, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
311700, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
311720, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
311740, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
311760, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
311780, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
311800, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
311820, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
311840, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
311860, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
311880, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
311900, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
311920, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
311940, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
311960, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
311980, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
312000, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
312020, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
312040, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
312060, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
312080, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
312100, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
312120, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
312140, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
312160, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
312180, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
312200, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
312220, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
312240, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
312260, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
312280, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
312300, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
312320, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
312340, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
312360, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
312380, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
312400, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
312420, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
312440, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
312460, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
312480, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
312500, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
312520, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
312540, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
312560, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
312580, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
312600, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
312620, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
312640, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
312660, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
312680, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
312700, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
312720, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
312740, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
312760, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
312780, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
312800, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
312820, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
312840, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
312860, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
312880, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
312900, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
312920, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
312940, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
312960, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
312980, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
313000, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
313020, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
313040, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
313060, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
313080, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
313100, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
313120, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
313140, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
313160, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
313180, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
313200, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
313220, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
313240, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
313260, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
313280, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
313300, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
313320, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
313340, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
313360, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
313380, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
313400, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
313420, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
313440, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
313460, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
313480, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
313500, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
313520, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
313540, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
313560, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
313580, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
313600, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
313620, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
313640, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
313660, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
313680, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
313700, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
313720, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
313740, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
313760, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
313780, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
313800, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
313820, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
313840, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
313860, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
313880, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
313900, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
313920, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
313940, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
313960, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
313980, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
314000, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
314020, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
314040, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
314060, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
314080, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
314100, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
314120, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
314140, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
314160, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
314180, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
314200, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
314220, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
314240, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
314260, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
314280, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
314300, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
314320, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
314340, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
314360, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
314380, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
314400, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
314420, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
314440, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
314460, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
314480, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
314500, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
314520, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
314540, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
314560, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
314580, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
314600, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
314620, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
314640, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
314660, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
314680, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
314700, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
314720, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
314740, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
314760, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
314780, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
314800, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
314820, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
314840, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
314860, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
314880, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
314900, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
314920, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
314940, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
314960, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
314980, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
315000, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
315020, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
315040, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
315060, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
315080, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
315100, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
315120, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
315140, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
315160, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
315180, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
315200, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
315220, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
315240, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
315260, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
315280, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
315300, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
315320, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
315340, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
315360, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
315380, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
315400, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
315420, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
315440, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
315460, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
315480, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
315500, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
315520, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
315540, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
315560, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
315580, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
315600, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
315620, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
315640, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
315660, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
315680, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
315700, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
315720, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
315740, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
315760, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
315780, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
315800, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
315820, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
315840, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
315860, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
315880, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
315900, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
315920, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
315940, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
315960, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
315980, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
316000, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
316020, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
316040, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
316060, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
316080, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
316100, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
316120, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
316140, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
316160, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
316180, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
316200, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
316220, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
316240, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
316260, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
316280, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
316300, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
316320, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
316340, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
316360, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
316380, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
316400, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
316420, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
316440, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
316460, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
316480, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
316500, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
316520, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
316540, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
316560, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
316580, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
316600, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
316620, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
316640, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
316660, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
316680, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
316700, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
316720, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
316740, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
316760, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
316780, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
316800, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
316820, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
316840, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
316860, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
316880, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
316900, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
316920, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
316940, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
316960, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
316980, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
317000, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
317020, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
317040, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
